File Version,BWSpec4.11_1
538,862.95,11588.12,1151.38,1602.0000,65535.0000,2424.0000,135.1222,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
539,863.10,11586.15,1153.35,1570.0000,65535.0000,2330.0000,75.1349,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
540,863.25,11584.19,1155.32,1235.0000,65535.0000,2043.0000,125.1497,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
541,863.39,11582.22,1157.28,1520.0000,65535.0000,2326.0000,125.1663,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
542,863.54,11580.26,1159.25,1462.0000,65535.0000,2244.0000,103.1849,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
543,863.69,11578.29,1161.21,1326.0000,65535.0000,2152.0000,149.2053,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
544,863.83,11576.33,1163.17,1334.0000,65535.0000,2079.0000,70.2274,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
545,863.98,11574.37,1165.14,1439.0000,65535.0000,2250.0000,138.2513,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
546,864.12,11572.41,1167.10,1526.0000,65535.0000,2328.0000,131.2767,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
547,864.27,11570.45,1169.06,1632.0000,65535.0000,2489.0000,188.3037,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
548,864.42,11568.49,1171.02,1626.0000,65535.0000,2453.0000,160.3323,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
549,864.56,11566.53,1172.98,1197.0000,65535.0000,2065.0000,203.3622,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
550,864.71,11564.57,1174.93,1420.0000,65535.0000,2311.0000,228.3936,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
551,864.86,11562.61,1176.89,1549.0000,65535.0000,2493.0000,283.4262,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
552,865.00,11560.65,1178.85,1337.0000,65535.0000,2218.0000,222.4601,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
553,865.15,11558.70,1180.81,1659.0000,65535.0000,2513.0000,197.4952,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
554,865.30,11556.74,1182.76,1384.0000,65535.0000,2236.0000,197.5314,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
555,865.44,11554.79,1184.71,1378.0000,65535.0000,2199.0000,168.5686,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
556,865.59,11552.83,1186.67,1449.0000,65535.0000,2304.0000,204.6068,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
557,865.73,11550.88,1188.62,1488.0000,65535.0000,2301.0000,164.6460,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
558,865.88,11548.93,1190.57,1262.0000,65535.0000,2046.0000,137.6860,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
559,866.03,11546.98,1192.52,1416.0000,65535.0000,2174.0000,113.7269,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
560,866.17,11545.03,1194.47,1442.0000,65535.0000,2217.0000,132.7684,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
561,866.32,11543.08,1196.42,1448.0000,65535.0000,2239.0000,150.8107,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
562,866.47,11541.13,1198.37,1577.0000,65535.0000,2325.0000,109.8535,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
563,866.61,11539.18,1200.32,1619.0000,65535.0000,2420.0000,164.8969,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
564,866.76,11537.24,1202.27,1384.0000,65535.0000,2175.0000,156.9408,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
565,866.91,11535.29,1204.21,1238.0000,65535.0000,2010.0000,139.9851,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
566,867.05,11533.34,1206.16,1477.0000,65535.0000,2217.0000,110.0297,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
567,867.20,11531.40,1208.10,1469.0000,65535.0000,2203.0000,106.0747,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
568,867.34,11529.46,1210.05,1525.0000,65535.0000,2239.0000,88.1199,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
569,867.49,11527.51,1211.99,1566.0000,65535.0000,2298.0000,108.1652,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
570,867.64,11525.57,1213.93,1557.0000,65535.0000,2313.0000,134.2106,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
571,867.78,11523.63,1215.87,1222.0000,65535.0000,1973.0000,131.2561,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
572,867.93,11521.69,1217.82,1694.0000,65535.0000,2442.0000,130.3015,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
573,868.07,11519.75,1219.76,1330.0000,65535.0000,2120.0000,174.3469,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
574,868.22,11517.81,1221.69,1613.0000,65535.0000,2443.0000,216.3921,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
575,868.37,11515.87,1223.63,1573.0000,65535.0000,2383.0000,198.4371,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
576,868.51,11513.93,1225.57,1389.0000,65535.0000,2227.0000,228.4818,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
577,868.66,11512.00,1227.51,1674.0000,65535.0000,2592.0000,310.5261,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
578,868.81,11510.06,1229.44,1489.0000,65535.0000,2365.0000,270.5701,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
579,868.95,11508.12,1231.38,1381.0000,65535.0000,2302.0000,317.6135,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
580,869.10,11506.19,1233.31,1504.0000,65535.0000,2420.0000,314.6565,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
581,869.24,11504.26,1235.25,1731.0000,65535.0000,2659.0000,328.6988,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
582,869.39,11502.32,1237.18,1521.0000,65535.0000,2449.0000,330.7405,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
583,869.54,11500.39,1239.11,1490.0000,65535.0000,2453.0000,367.7814,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
584,869.68,11498.46,1241.04,1255.0000,65535.0000,2160.0000,311.8216,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
585,869.83,11496.53,1242.97,1364.0000,65535.0000,2264.0000,308.8609,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
586,869.97,11494.60,1244.90,1347.0000,65535.0000,2314.0000,377.8992,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
587,870.12,11492.67,1246.83,1393.0000,65535.0000,2266.0000,285.9366,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
588,870.27,11490.74,1248.76,1446.0000,65535.0000,2355.0000,323.9730,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
589,870.41,11488.82,1250.69,1387.0000,65535.0000,2325.0000,355.0082,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
590,870.56,11486.89,1252.61,1897.0000,65535.0000,2749.0000,271.0423,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
591,870.70,11484.96,1254.54,1423.0000,65535.0000,2300.0000,298.0751,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
592,870.85,11483.04,1256.46,1499.0000,65535.0000,2397.0000,321.1066,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
593,871.00,11481.12,1258.39,1245.0000,65535.0000,2148.0000,328.1368,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
594,871.14,11479.19,1260.31,1532.0000,65535.0000,2440.0000,335.1656,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
595,871.29,11477.27,1262.23,1359.0000,65535.0000,2256.0000,326.1928,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
596,871.43,11475.35,1264.15,1454.0000,65535.0000,2332.0000,309.2185,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
597,871.58,11473.43,1266.08,1385.0000,65535.0000,2309.0000,357.2426,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
598,871.73,11471.51,1268.00,1828.0000,65535.0000,2662.0000,269.2649,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
599,871.87,11469.59,1269.91,1387.0000,65535.0000,2230.0000,280.2856,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
600,872.02,11467.67,1271.83,1436.0000,65535.0000,2269.0000,272.3044,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
601,872.16,11465.75,1273.75,1571.0000,65535.0000,2365.0000,235.3214,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
602,872.31,11463.83,1275.67,1633.0000,65535.0000,2466.0000,276.3364,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
603,872.45,11461.92,1277.58,1600.0000,65535.0000,2417.0000,262.3494,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
604,872.60,11460.00,1279.50,1611.0000,65535.0000,2407.0000,243.3604,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
605,872.75,11458.09,1281.41,1545.0000,65535.0000,2313.0000,217.3692,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
606,872.89,11456.17,1283.33,1444.0000,65535.0000,2219.0000,226.3758,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
607,873.04,11454.26,1285.24,1637.0000,65535.0000,2425.0000,241.3802,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
608,873.18,11452.35,1287.15,1725.0000,65535.0000,2484.0000,214.3823,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
609,873.33,11450.44,1289.06,1526.0000,65535.0000,2284.0000,215.3820,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
610,873.47,11448.53,1290.98,1222.0000,65535.0000,1996.0000,233.3792,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
611,873.62,11446.62,1292.89,1429.0000,65535.0000,2169.0000,201.3739,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
612,873.77,11444.71,1294.79,1262.0000,65535.0000,2029.0000,230.3661,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
613,873.91,11442.80,1296.70,1579.0000,65535.0000,2326.0000,212.3556,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
614,874.06,11440.89,1298.61,2181.0000,65535.0000,2909.0000,195.3424,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
615,874.20,11438.99,1300.52,1520.0000,65535.0000,2238.0000,187.3264,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
616,874.35,11437.08,1302.42,1567.0000,65535.0000,2273.0000,177.3076,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
617,874.49,11435.17,1304.33,1345.0000,65535.0000,2123.0000,251.2860,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
618,874.64,11433.27,1306.23,1503.0000,65535.0000,2238.0000,210.2613,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
619,874.79,11431.37,1308.14,1629.0000,65535.0000,2356.0000,204.2337,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
620,874.93,11429.46,1310.04,1275.0000,65535.0000,1980.0000,184.2029,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
621,875.08,11427.56,1311.94,1538.0000,65535.0000,2244.0000,187.1691,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
622,875.22,11425.66,1313.84,1820.0000,65535.0000,2521.0000,184.1320,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
623,875.37,11423.76,1315.74,1725.0000,65535.0000,2344.0000,104.0916,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
624,875.51,11421.86,1317.64,1385.0000,65535.0000,2014.0000,116.0479,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
625,875.66,11419.96,1319.54,1557.0000,65535.0000,2225.0000,157.0008,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
626,875.81,11418.06,1321.44,1406.0000,65535.0000,2089.0000,173.9502,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
627,875.95,11416.16,1323.34,1581.0000,65535.0000,2281.0000,192.8961,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
628,876.10,11414.27,1325.24,1572.0000,65535.0000,2269.0000,191.8384,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
629,876.24,11412.37,1327.13,1644.0000,65535.0000,2304.0000,156.7771,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
630,876.39,11410.48,1329.03,1303.0000,65535.0000,2072.0000,267.7120,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
631,876.53,11408.58,1330.92,1357.0000,65535.0000,2123.0000,266.6431,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
632,876.68,11406.69,1332.81,1392.0000,65535.0000,2152.0000,262.5704,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
633,876.82,11404.80,1334.71,1436.0000,65535.0000,2157.0000,225.4938,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
634,876.97,11402.90,1336.60,1388.0000,65535.0000,2146.0000,264.4132,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
635,877.12,11401.01,1338.49,1455.0000,65535.0000,2234.0000,287.3286,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
636,877.26,11399.12,1340.38,1743.0000,65535.0000,2499.0000,266.2399,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
637,877.41,11397.23,1342.27,1545.0000,65535.0000,2358.0000,325.1470,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
638,877.55,11395.34,1344.16,1527.0000,65535.0000,2280.0000,267.0498,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
639,877.70,11393.45,1346.05,1622.0000,65535.0000,2404.0000,297.9484,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
640,877.84,11391.57,1347.94,1475.0000,65535.0000,2220.0000,262.8427,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
641,877.99,11389.68,1349.82,1527.0000,65535.0000,2311.0000,303.7325,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
642,878.13,11387.79,1351.71,1469.0000,65535.0000,2220.0000,272.6178,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
643,878.28,11385.91,1353.59,1366.0000,65535.0000,2163.0000,320.4986,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
644,878.42,11384.02,1355.48,1623.0000,65535.0000,2385.0000,287.3747,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
645,878.57,11382.14,1357.36,1446.0000,65535.0000,2203.0000,284.2462,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
646,878.71,11380.26,1359.24,1461.0000,65535.0000,2313.0000,381.1130,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
647,878.86,11378.38,1361.13,1470.0000,65535.0000,2319.0000,379.9749,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
648,879.01,11376.50,1363.01,1420.0000,65535.0000,2184.0000,296.8320,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
649,879.15,11374.61,1364.89,1601.0000,65535.0000,2347.0000,280.6841,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
650,879.30,11372.73,1366.77,1530.0000,65535.0000,2363.0000,369.5313,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
651,879.44,11370.86,1368.65,1409.0000,65535.0000,2192.0000,321.3734,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
652,879.59,11368.98,1370.53,1470.0000,65535.0000,2220.0000,290.2104,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
653,879.73,11367.10,1372.40,1408.0000,65535.0000,2178.0000,312.0422,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
654,879.88,11365.22,1374.28,1402.0000,65535.0000,2209.0000,350.8687,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
655,880.02,11363.35,1376.16,1471.0000,65535.0000,2162.0000,236.6900,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
656,880.17,11361.47,1378.03,1407.0000,65535.0000,2158.0000,298.5058,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
657,880.31,11359.60,1379.90,1448.0000,65535.0000,2128.0000,229.3162,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
658,880.46,11357.72,1381.78,1646.0000,65535.0000,2325.0000,230.1212,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
659,880.60,11355.85,1383.65,1845.0000,65535.0000,2498.0000,205.9205,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
660,880.75,11353.98,1385.52,1565.0000,65535.0000,2189.0000,178.7142,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
661,880.89,11352.11,1387.40,1479.0000,65535.0000,2123.0000,200.5023,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
662,881.04,11350.24,1389.27,1563.0000,65535.0000,2154.0000,149.2845,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
663,881.18,11348.37,1391.14,1670.0000,65535.0000,2243.0000,133.0610,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
664,881.33,11346.50,1393.00,1242.0000,65535.0000,1818.0000,137.8315,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
665,881.47,11344.63,1394.87,1428.0000,65535.0000,2016.0000,151.5962,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
666,881.62,11342.76,1396.74,1469.0000,65535.0000,2018.0000,114.3548,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
667,881.76,11340.90,1398.61,1536.0000,65535.0000,2078.0000,109.1073,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
668,881.91,11339.03,1400.47,1421.0000,65535.0000,1953.0000,100.8537,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
669,882.05,11337.16,1402.34,1288.0000,65535.0000,1781.0000,63.5939,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
670,882.20,11335.30,1404.20,1471.0000,65535.0000,1911.0000,12.3278,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
671,882.34,11333.44,1406.07,1385.0000,65535.0000,1920.0000,109.0554,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
672,882.49,11331.57,1407.93,1362.0000,65535.0000,1875.0000,88.7766,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
673,882.64,11329.71,1409.79,1245.0000,65535.0000,1749.0000,81.4913,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
674,882.78,11327.85,1411.65,1533.0000,65535.0000,1987.0000,33.1995,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
675,882.93,11325.99,1413.51,1598.0000,65535.0000,2078.0000,60.9012,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
676,883.07,11324.13,1415.37,1784.0000,65535.0000,2244.0000,42.5961,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
677,883.22,11322.27,1417.23,1368.0000,65535.0000,1858.0000,74.2844,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
678,883.36,11320.41,1419.09,1678.0000,65535.0000,2174.0000,81.9659,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
679,883.51,11318.55,1420.95,1351.0000,65535.0000,1866.0000,102.6406,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
680,883.65,11316.70,1422.81,1425.0000,65535.0000,1877.0000,41.3083,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
681,883.80,11314.84,1424.66,1531.0000,65535.0000,1973.0000,32.9691,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
682,883.94,11312.98,1426.52,1341.0000,65535.0000,1815.0000,66.6228,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
683,884.09,11311.13,1428.37,1582.0000,65535.0000,2032.0000,44.2695,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
684,884.23,11309.28,1430.23,1486.0000,65535.0000,1932.0000,41.9090,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
685,884.37,11307.42,1432.08,1757.0000,65535.0000,2195.0000,35.5413,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
686,884.52,11305.57,1433.93,1615.0000,65535.0000,2027.0000,11.1663,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
687,884.66,11303.72,1435.78,1373.0000,65535.0000,1776.0000,3.7839,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
688,884.81,11301.87,1437.64,1313.0000,65535.0000,1784.0000,73.3941,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
689,884.95,11300.02,1439.49,1524.0000,65535.0000,1964.0000,43.9969,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
690,885.10,11298.17,1441.34,1483.0000,65535.0000,1930.0000,52.5921,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
691,885.24,11296.32,1443.18,1434.0000,65535.0000,1813.0000,-13.8203,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
692,885.39,11294.47,1445.03,1547.0000,65535.0000,1952.0000,13.7596,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
693,885.53,11292.62,1446.88,1201.0000,65535.0000,1635.0000,44.3319,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
694,885.68,11290.78,1448.73,1402.0000,65535.0000,1825.0000,34.8966,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
695,885.82,11288.93,1450.57,1550.0000,65535.0000,1976.0000,39.4537,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
696,885.97,11287.09,1452.42,1449.0000,65535.0000,1873.0000,39.0031,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
697,886.11,11285.24,1454.26,1584.0000,65535.0000,1988.0000,20.5450,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
698,886.26,11283.40,1456.10,1443.0000,65535.0000,1891.0000,66.0794,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
699,886.40,11281.56,1457.95,1509.0000,65535.0000,1886.0000,-3.3938,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
700,886.55,11279.71,1459.79,1499.0000,65535.0000,1955.0000,77.1255,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
701,886.69,11277.87,1461.63,1621.0000,65535.0000,2001.0000,2.6374,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
702,886.84,11276.03,1463.47,1643.0000,65535.0000,2066.0000,47.1418,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
703,886.98,11274.19,1465.31,1568.0000,65535.0000,1992.0000,49.6388,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
704,887.13,11272.35,1467.15,1352.0000,65535.0000,1731.0000,6.1285,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
705,887.27,11270.52,1468.99,1414.0000,65535.0000,1825.0000,39.6108,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
706,887.42,11268.68,1470.82,1538.0000,65535.0000,2023.0000,115.0859,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
707,887.56,11266.84,1472.66,1600.0000,65535.0000,2018.0000,49.5538,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
708,887.70,11265.01,1474.50,1428.0000,65535.0000,1873.0000,78.0144,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
709,887.85,11263.17,1476.33,1557.0000,65535.0000,1941.0000,18.4680,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
710,887.99,11261.34,1478.17,1434.0000,65535.0000,1877.0000,78.9144,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
711,888.14,11259.50,1480.00,1284.0000,65535.0000,1724.0000,77.3537,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
712,888.28,11257.67,1481.83,1575.0000,65535.0000,1970.0000,33.7860,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
713,888.43,11255.84,1483.67,1588.0000,65535.0000,1976.0000,28.2114,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
714,888.57,11254.00,1485.50,1651.0000,65535.0000,2036.0000,26.6297,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
715,888.72,11252.17,1487.33,1481.0000,65535.0000,1867.0000,29.0412,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
716,888.86,11250.34,1489.16,1180.0000,65535.0000,1670.0000,134.4458,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
717,889.01,11248.51,1490.99,1612.0000,65535.0000,2010.0000,43.8436,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
718,889.15,11246.69,1492.82,1387.0000,65535.0000,1834.0000,94.2346,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
719,889.30,11244.86,1494.64,1380.0000,65535.0000,1852.0000,120.6188,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
720,889.44,11243.03,1496.47,1657.0000,65535.0000,2109.0000,101.9963,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
721,889.58,11241.20,1498.30,1375.0000,65535.0000,1843.0000,119.3672,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
722,889.73,11239.38,1500.12,1554.0000,65535.0000,1950.0000,48.7314,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
723,889.87,11237.55,1501.95,1574.0000,65535.0000,1963.0000,43.0890,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
724,890.02,11235.73,1503.77,1280.0000,65535.0000,1689.0000,64.4401,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
725,890.16,11233.91,1505.60,1263.0000,65535.0000,1707.0000,100.7847,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
726,890.31,11232.08,1507.42,1526.0000,65535.0000,1967.0000,99.1228,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
727,890.45,11230.26,1509.24,1450.0000,65535.0000,1794.0000,3.4545,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
728,890.60,11228.44,1511.06,1446.0000,65535.0000,1869.0000,83.7798,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
