File Version,BWSpec4.11_1
20,785.74,12726.82,12.68,0.0000,65535.0000,1748.0000,-60.8191,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
21,785.89,12724.37,15.13,0.0000,65535.0000,1812.0000,0.8954,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
22,786.04,12721.92,17.58,0.0000,65535.0000,1596.0000,-217.3869,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
23,786.20,12719.47,20.03,0.0000,65535.0000,1762.0000,-53.6702,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
24,786.35,12717.02,22.48,0.0000,65535.0000,1949.0000,131.0438,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
25,786.50,12714.58,24.92,0.0000,65535.0000,1876.0000,55.7540,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
26,786.65,12712.13,27.37,0.0000,65535.0000,1804.0000,-18.5406,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
27,786.80,12709.69,29.82,0.0000,65535.0000,2053.0000,228.1588,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
28,786.95,12707.24,32.26,0.0000,65535.0000,1694.0000,-133.1486,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
29,787.10,12704.80,34.70,0.0000,65535.0000,1733.0000,-96.4639,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
30,787.26,12702.36,37.14,0.0000,65535.0000,1764.0000,-67.7864,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
31,787.41,12699.92,39.58,0.0000,65535.0000,1745.0000,-89.1145,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
32,787.56,12697.48,42.02,0.0000,65535.0000,1997.0000,160.5540,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
33,787.71,12695.04,44.46,0.0000,65535.0000,2168.0000,329.2226,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
34,787.86,12692.60,46.90,0.0000,65535.0000,2372.0000,530.8945,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
35,788.01,12690.17,49.33,0.0000,65535.0000,2880.0000,1036.5728,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
36,788.16,12687.73,51.77,0.0000,65535.0000,3419.0000,1573.2610,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
37,788.31,12685.30,54.20,0.0000,65535.0000,3823.0000,1974.9621,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
38,788.47,12682.87,56.64,0.0000,65535.0000,5281.0000,3430.6792,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
39,788.62,12680.43,59.07,0.0000,65535.0000,6418.0000,4565.4154,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
40,788.77,12678.00,61.50,0.0000,65535.0000,4691.0000,2836.1735,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
41,788.92,12675.57,63.93,0.0000,65535.0000,3374.0000,1516.9561,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
42,789.07,12673.15,66.36,0.0000,65535.0000,4181.0000,2321.7657,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
43,789.22,12670.72,68.78,0.0000,65535.0000,4652.0000,2790.6046,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
44,789.37,12668.29,71.21,0.0000,65535.0000,4885.0000,3021.4752,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
45,789.52,12665.87,73.64,0.0000,65535.0000,4943.0000,3077.3795,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
46,789.67,12663.44,76.06,0.0000,65535.0000,4530.0000,2662.3196,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
47,789.83,12661.02,78.48,0.0000,65535.0000,3980.0000,2110.2972,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
48,789.98,12658.60,80.91,0.0000,65535.0000,4366.0000,2494.3142,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
49,790.13,12656.17,83.33,0.0000,65535.0000,4726.0000,2852.3720,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
50,790.28,12653.75,85.75,0.0000,65535.0000,3604.0000,1728.4721,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
51,790.43,12651.34,88.17,0.0000,65535.0000,3795.0000,1917.6158,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
52,790.58,12648.92,90.59,0.0000,65535.0000,5123.0000,3243.8045,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
53,790.73,12646.50,93.00,0.0000,65535.0000,4354.0000,2473.0391,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
54,790.88,12644.08,95.42,0.0000,65535.0000,3695.0000,1812.3208,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
55,791.03,12641.67,97.83,0.0000,65535.0000,3453.0000,1568.6503,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
56,791.19,12639.26,100.25,0.0000,65535.0000,3552.0000,1666.0285,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
57,791.34,12636.84,102.66,0.0000,65535.0000,3483.0000,1595.4560,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
58,791.49,12634.43,105.07,0.0000,65535.0000,4267.0000,2377.9333,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
59,791.64,12632.02,107.48,0.0000,65535.0000,4211.0000,2320.4611,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
60,791.79,12629.61,109.89,0.0000,65535.0000,2820.0000,928.0398,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
61,791.94,12627.20,112.30,0.0000,65535.0000,3164.0000,1270.6695,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
62,792.09,12624.79,114.71,0.0000,65535.0000,3360.0000,1465.3506,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
63,792.24,12622.39,117.11,0.0000,65535.0000,2885.0000,989.0833,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
64,792.39,12619.98,119.52,0.0000,65535.0000,3154.0000,1256.8676,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
65,792.55,12617.58,121.92,0.0000,65535.0000,3093.0000,1194.7036,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
66,792.70,12615.17,124.33,0.0000,65535.0000,2965.0000,1065.5913,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
67,792.85,12612.77,126.73,0.0000,65535.0000,2810.0000,909.5306,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
68,793.00,12610.37,129.13,0.0000,65535.0000,2799.0000,897.5214,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
69,793.15,12607.97,131.53,0.0000,65535.0000,2549.0000,646.5636,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
70,793.30,12605.57,133.93,0.0000,65535.0000,2418.0000,514.6569,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
71,793.45,12603.17,136.33,0.0000,65535.0000,2664.0000,759.8010,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
72,793.60,12600.78,138.73,0.0000,65535.0000,2671.0000,765.9958,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
73,793.75,12598.38,141.12,0.0000,65535.0000,2466.0000,560.2409,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
74,793.90,12595.99,143.52,0.0000,65535.0000,2221.0000,314.5359,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
75,794.05,12593.59,145.91,0.0000,65535.0000,2447.0000,539.8805,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
76,794.21,12591.20,148.30,0.0000,65535.0000,2108.0000,200.2743,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
77,794.36,12588.81,150.70,0.0000,65535.0000,2455.0000,546.7169,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
78,794.51,12586.42,153.09,0.0000,65535.0000,2519.0000,610.2078,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
79,794.66,12584.03,155.48,0.0000,65535.0000,2510.0000,600.7467,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
80,794.81,12581.64,157.87,0.0000,65535.0000,2230.0000,320.3329,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
81,794.96,12579.25,160.25,0.0000,65535.0000,2228.0000,317.9661,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
82,795.11,12576.86,162.64,0.0000,65535.0000,2400.0000,489.6456,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
83,795.26,12574.48,165.03,0.0000,65535.0000,2243.0000,332.3709,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
84,795.41,12572.09,167.41,0.0000,65535.0000,2172.0000,261.1415,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
85,795.56,12569.71,169.79,0.0000,65535.0000,2144.0000,232.9567,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
86,795.71,12567.33,172.18,0.0000,65535.0000,2329.0000,417.8161,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
87,795.86,12564.95,174.56,0.0000,65535.0000,2084.0000,172.7188,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
88,796.02,12562.56,176.94,0.0000,65535.0000,2218.0000,306.6644,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
89,796.17,12560.19,179.32,0.0000,65535.0000,2488.0000,576.6521,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
90,796.32,12557.81,181.70,0.0000,65535.0000,2099.0000,187.6814,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
91,796.47,12555.43,184.07,0.0000,65535.0000,2372.0000,460.7515,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
92,796.62,12553.05,186.45,0.0000,65535.0000,2289.0000,377.8617,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
93,796.77,12550.68,188.82,0.0000,65535.0000,2261.0000,350.0114,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
94,796.92,12548.30,191.20,0.0000,65535.0000,2479.0000,568.1997,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
95,797.07,12545.93,193.57,0.0000,65535.0000,3073.0000,1162.4260,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
96,797.22,12543.56,195.94,0.0000,65535.0000,3348.0000,1437.6894,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
97,797.37,12541.19,198.32,0.0000,65535.0000,3312.0000,1401.9891,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
98,797.52,12538.82,200.69,0.0000,65535.0000,2725.0000,815.3242,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
99,797.67,12536.45,203.05,0.0000,65535.0000,2416.0000,506.6937,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
100,797.82,12534.08,205.42,0.0000,65535.0000,2095.0000,186.0966,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
101,797.98,12531.71,207.79,0.0000,65535.0000,2112.0000,203.5319,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
102,798.13,12529.35,210.16,0.0000,65535.0000,2284.0000,375.9984,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
103,798.28,12526.98,212.52,0.0000,65535.0000,1997.0000,89.4951,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
104,798.43,12524.62,214.88,0.0000,65535.0000,2099.0000,192.0209,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
105,798.58,12522.25,217.25,0.0000,65535.0000,2205.0000,298.5747,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
106,798.73,12519.89,219.61,0.0000,65535.0000,2321.0000,415.1555,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
107,798.88,12517.53,221.97,0.0000,65535.0000,2352.0000,446.7621,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
108,799.03,12515.17,224.33,0.0000,65535.0000,2220.0000,315.3935,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
109,799.18,12512.81,226.69,0.0000,65535.0000,2162.0000,258.0485,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
110,799.33,12510.46,229.05,0.0000,65535.0000,2147.0000,243.7261,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
111,799.48,12508.10,231.40,0.0000,65535.0000,2523.0000,620.4252,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
112,799.63,12505.74,233.76,0.0000,65535.0000,2213.0000,311.1447,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
113,799.78,12503.39,236.11,0.0000,65535.0000,1906.0000,4.8834,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
114,799.93,12501.03,238.47,0.0000,65535.0000,1891.0000,-9.3597,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
115,800.08,12498.68,240.82,0.0000,65535.0000,2129.0000,229.4144,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
116,800.23,12496.33,243.17,0.0000,65535.0000,1895.0000,-3.7955,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
117,800.39,12493.98,245.52,0.0000,65535.0000,2167.0000,269.0098,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
118,800.54,12491.63,247.87,0.0000,65535.0000,2004.0000,106.8292,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
119,800.69,12489.28,250.22,0.0000,65535.0000,2215.0000,318.6618,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
120,800.84,12486.93,252.57,0.0000,65535.0000,1893.0000,-2.4934,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
121,800.99,12484.59,254.92,0.0000,65535.0000,2207.0000,312.3628,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
122,801.14,12482.24,257.26,0.0000,65535.0000,2248.0000,354.2292,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
123,801.29,12479.90,259.61,0.0000,65535.0000,2035.0000,142.1051,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
124,801.44,12477.55,261.95,0.0000,65535.0000,1813.0000,-79.0106,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
125,801.59,12475.21,264.29,0.0000,65535.0000,1951.0000,59.8812,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
126,801.74,12472.87,266.63,0.0000,65535.0000,2052.0000,161.7805,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
127,801.89,12470.53,268.97,0.0000,65535.0000,2320.0000,430.6872,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
128,802.04,12468.19,271.31,0.0000,65535.0000,2077.0000,188.6011,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
129,802.19,12465.85,273.65,0.0000,65535.0000,2381.0000,493.5221,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
130,802.34,12463.51,275.99,0.0000,65535.0000,2040.0000,153.4502,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
131,802.49,12461.18,278.33,0.0000,65535.0000,2000.0000,114.3853,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
132,802.64,12458.84,280.66,0.0000,65535.0000,2347.0000,462.3273,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
133,802.79,12456.51,283.00,0.0000,65535.0000,1877.0000,-6.7239,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
134,802.94,12454.17,285.33,0.0000,65535.0000,2317.0000,434.2315,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
135,803.09,12451.84,287.66,0.0000,65535.0000,2289.0000,407.1937,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
136,803.24,12449.51,289.99,0.0000,65535.0000,2153.0000,272.1624,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
137,803.39,12447.18,292.32,0.0000,65535.0000,2101.0000,221.1378,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
138,803.55,12444.85,294.65,0.0000,65535.0000,2258.0000,379.1198,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
139,803.70,12442.52,296.98,0.0000,65535.0000,2029.0000,151.1083,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
140,803.85,12440.19,299.31,0.0000,65535.0000,2393.0000,516.1034,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
141,804.00,12437.87,301.64,0.0000,65535.0000,1988.0000,112.1050,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
142,804.15,12435.54,303.96,0.0000,65535.0000,2073.0000,198.1130,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
143,804.30,12433.22,306.29,0.0000,65535.0000,1981.0000,107.1275,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
144,804.45,12430.89,308.61,0.0000,65535.0000,2133.0000,260.1485,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
145,804.60,12428.57,310.93,0.0000,65535.0000,2228.0000,356.1759,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
146,804.75,12426.25,313.25,0.0000,65535.0000,2189.0000,318.2096,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
147,804.90,12423.93,315.57,0.0000,65535.0000,2389.0000,519.2497,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
148,805.05,12421.61,317.89,0.0000,65535.0000,2065.0000,196.2961,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
149,805.20,12419.29,320.21,0.0000,65535.0000,2063.0000,195.3489,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
150,805.35,12416.97,322.53,0.0000,65535.0000,2157.0000,290.4079,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
151,805.50,12414.66,324.85,0.0000,65535.0000,2277.0000,411.4731,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
152,805.65,12412.34,327.16,0.0000,65535.0000,2117.0000,252.5446,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
153,805.80,12410.03,329.48,0.0000,65535.0000,2041.0000,177.6223,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
154,805.95,12407.71,331.79,0.0000,65535.0000,2192.0000,329.7062,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
155,806.10,12405.40,334.10,0.0000,65535.0000,2078.0000,216.7962,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
156,806.25,12403.09,336.41,0.0000,65535.0000,2091.0000,230.8923,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
157,806.40,12400.78,338.72,0.0000,65535.0000,2201.0000,341.9945,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
158,806.55,12398.47,341.03,0.0000,65535.0000,2217.0000,359.1028,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
159,806.70,12396.16,343.34,0.0000,65535.0000,2173.0000,316.2172,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
160,806.85,12393.85,345.65,0.0000,65535.0000,2412.0000,556.3375,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
161,807.00,12391.55,347.96,0.0000,65535.0000,2381.0000,526.4639,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
162,807.15,12389.24,350.26,0.0000,65535.0000,2282.0000,428.5962,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
163,807.30,12386.94,352.57,0.0000,65535.0000,2142.0000,289.7344,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
164,807.45,12384.63,354.87,0.0000,65535.0000,2521.0000,669.8786,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
165,807.60,12382.33,357.17,0.0000,65535.0000,1931.0000,81.0287,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
166,807.75,12380.03,359.47,0.0000,65535.0000,2116.0000,267.1846,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
167,807.90,12377.73,361.77,0.0000,65535.0000,2083.0000,235.3463,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
168,808.05,12375.43,364.07,0.0000,65535.0000,2353.0000,506.5139,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
169,808.20,12373.13,366.37,0.0000,65535.0000,2231.0000,385.6873,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
170,808.35,12370.83,368.67,0.0000,65535.0000,2259.0000,414.8664,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
171,808.50,12368.54,370.97,0.0000,65535.0000,2344.0000,501.0512,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
172,808.65,12366.24,373.26,0.0000,65535.0000,2348.0000,506.2418,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
173,808.80,12363.95,375.56,0.0000,65535.0000,2440.0000,599.4380,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
174,808.95,12361.65,377.85,0.0000,65535.0000,2259.0000,419.6399,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
175,809.10,12359.36,380.14,0.0000,65535.0000,2246.0000,407.8474,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
176,809.25,12357.07,382.43,0.0000,65535.0000,2253.0000,416.0605,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
